Cell Line,Cancer Type,Tissue,17-AAG,681640,A-443654,A-770041,ABT-263,ABT-888,AG-014699,AICAR,AKT inhibitor VIII,AMG-706,AP-24534,AS601245,ATRA,AUY922,AZ628,AZD-0530,AZD-2281,AZD6244,AZD6482,AZD7762,AZD8055,Axitinib,BAY 61-3606,BI-2536,BIBW2992,BIRB 0796,BMS-509744,BMS-536924,BMS-708163,BMS-754807,BX-795,Bexarotene,Bicalutamide,Bleomycin,Bortezomib,Bosutinib,Bryostatin 1,CCT007093,CCT018159,CEP-701,CGP-082996,CGP-60474,CHIR-99021,CI-1040,CMK,Camptothecin,Cyclopamine,Cytarabine,DMOG,Dasatinib,Docetaxel,Doxorubicin,EHT 1864,Elesclomol,Embelin,Epothilone B,Erlotinib,Etoposide,FH535,FTI-277,GDC-0449,GDC0941,GNF-2,GSK-1904529A,GSK-650394,GSK269962A,GW 441756,GW843682X,Gefitinib,Gemcitabine,IPA-3,Imatinib,JNJ-26854165,JNK Inhibitor VIII,JNK-9L,JW-7-52-1,KIN001-135,KU-55933,LAQ824,LFM-A13,Lapatinib,Lenalidomide,MG-132,MK-2206,MS-275,Methotrexate,Midostaurin,Mitomycin C,NSC-87877,NU-7441,NVP-BEZ235,NVP-TAE684,Nilotinib,Nutlin-3a,OSI-906,OSU-03012,Obatoclax Mesylate,PAC-1,PD-0325901,PD-0332991,PD-173074,PF-02341066,PF-4708671,PF-562271,PHA-665752,PLX4720,Paclitaxel,Parthenolide,Pazopanib,Pyrimethamine,QS11,RDEA119,RO-3306,Rapamycin,Roscovitine,S-Trityl-L-cysteine,SB 216763,SB590885,SL 0101-1,Salubrinal,Shikonin,Sorafenib,Sunitinib,TGX221,TW 37,Temsirolimus,Thapsigargin,Tipifarnib,VX-680,VX-702,Vinblastine,Vinorelbine,Vorinostat,WH-4-023,WZ-1-84,XMD8-85,Z-LLNle-CHO,ZM-447439
D-263MG,nervous_system,glioma,-1.3828937166,0.5992719091,0.7734570337,-0.121073706,1.031940523,0.5066712886,-0.6980409674,1.0670148007,0.8790698787,-1.7109355343,0.2133375495,1.6127782758,0.2363823919,-0.2065913415,0.1412920858,0.6085742157,-0.0459545624,-1.6496573184,-1.3822321884,0.1061487803,0.050220573,-0.4373848209,1.4610557397,0.4937836081,0.6895811187,1.2411714097,0.7112149664,0.0106933293,0.2799335807,0.0770617349,-0.8499738422,-0.2796753428,0.3258134353,1.072562268,-0.8926159535,0.8742422342,-1.4747724441,-0.411471729,1.5425526891,0.1684709654,0.8403911234,0.9830556237,0.0837803842,-0.5063315844,0.7803628497,-0.290146163,0.616871553,-0.2180116796,-0.3414287861,-0.7144437896,-1.1067470114,0.249477743,0.4763298674,0.7248189616,1.0033127088,0.6406054278,0.0009956488,2.2452270488,0.0949579456,0.4041495923,-0.4786136638,-1.0888328154,0.3010144893,0.5396365518,-0.7636008541,-2.5398383667,0.983482232,0.8612640355,0.4209998343,1.50350946,0.51944565,0.2381649224,0.3284680446,1.2231728235,-0.2141971826,0.3521550062,-1.3200635781,-1.1704934522,0.9373497405,-1.372676095,0.0661513652,-0.0194203613,-1.404676822,-0.3567510762,0.2038841043,0.3841431141,-0.9068227672,0.2221260823,0.5161097485,-1.1682761411,-0.7777726061,0.2131887378,0.0147860339,0.3733634392,0.9771187464,1.3613906982,0.9555997722,0.5369819837,-0.737348765,-1.4006526408,-3.071848338,0.6167275949,0.1689889372,0.3717110596,0.3975646917,0.8945413837,0.1254156044,0.8487731348,0.3926239792,0.7301737166,-0.2696932478,-1.2678198938,0.5112432541,0.6880674322,-0.5070006869,1.3285960406,-1.0393227138,0.7690674929,0.1465426287,0.3546939126,0.2310827538,0.9992060006,0.9152454085,-0.4396765609,-0.3755942016,-0.2696284719,0.2781621862,1.6880564653,1.007266221,0.8384919446,-0.3713074711,1.4214110523,0.1900094284,-0.7532345525,-0.8140747263,-0.5917025424,0.0202532596,-1.1388900235
D-283MED,nervous_system,glioma,0.4525440099,-0.9761170161,2.3286723062,0.3700887937,-1.6465280112,-1.0998121615,-0.1673834225,0.2444591503,1.6158453985,-0.2639826579,1.2026439864,1.8907060946,-3.6871594896,1.8867879671,0.6888731965,-0.7257538036,-1.3192513993,0.3648154716,0.2333059231,-0.9292859848,-1.5893368099,-0.4489113903,-0.1756988668,2.3867219774,0.3297397646,0.3341794973,0.3198406827,1.2727346539,-0.961805313,0.2822121048,-1.3429951096,-0.4215325873,1.48578981,-0.033922081,0.8033017329,0.8065689339,1.0935521336,0.0322409564,-0.4841703443,-0.9418307976,1.1482054246,2.3027732677,1.1255576336,1.4537746428,0.4484274952,-0.766974284,1.2835857839,-0.7906658766,-0.2060023513,0.6985250588,-0.0925109694,0.1484985216,0.9939590178,-0.1351801166,-0.317059273,1.3490872221,0.1140138949,-0.4057018117,-0.5339051304,0.9233347164,0.1944345848,-0.4902621439,-0.545440418,1.6469824424,1.5188009325,0.3184764944,0.2775169197,2.3971290816,0.3170018457,0.1255963418,0.8066672914,0.2546363739,-0.4676239288,0.6806438876,0.6789518894,0.9982440269,-0.6379074089,-1.4351780708,0.1919914688,1.7283889202,0.5298790888,-0.9834960695,0.2693395996,0.0847532438,0.5926038268,0.6694274912,1.1643626445,-0.1830221652,1.0904909804,-0.7528065632,-0.4225412186,-0.5782816247,0.5743498141,-1.7135633908,1.0674847502,0.5581996133,0.5085547982,1.3694805031,0.6897224714,-0.7639834483,-1.272695364,-0.1483450673,1.008486973,0.3245024083,0.5124926611,-0.3262829474,1.84210477,-0.9309710738,0.6863333841,1.517207399,0.4828279509,0.8179807308,-0.7951475666,0.6847992648,0.9403328123,2.1334933138,0.6738260258,-0.7124103482,0.0347697045,1.8343468063,-0.2438350848,0.3407359429,-0.136789777,0.041418963,-0.373568152,1.4635071193,-1.8172099666,0.5267661173,1.1944588975,-1.0603217065,0.4442500784,1.5391950859,-1.096937129,0.690335612,0.2881151648,1.1763529411,0.2734550658,-0.4425128884
D-336MG,blood,B_cell_lymphoma,-1.3109303489,-0.1569836622,-0.3485035834,-2.0102611001,1.0197685043,0.533678781,0.3596437959,2.3024998702,0.4158762485,0.3760333138,-0.3386780778,,-0.1202365123,,0.2878255451,-2.2507924255,0.8454437051,,-1.1118197941,-0.314447198,,0.8281581719,,0.3055850959,0.6263735249,0.8948294379,-1.1276313964,-1.1152903908,1.3280490376,,-0.4987494202,,,,-0.9832088447,0.0856623171,,-0.3257822079,-0.5156986838,-0.7312762655,-1.3617269047,-0.438643677,-3.2874583285,-0.1485484925,0.2915632196,-0.5452120053,-0.4803043345,-0.4003115161,1.234727151,-1.7473386245,-0.7618305927,,-0.0691670263,-0.3801257656,,,-0.0164221647,0.9314369582,,-0.6302874074,0.7739095337,,-1.9718513954,,,-1.6780951419,0.7961013166,0.436039343,0.0135826892,,,-0.7453376102,-0.4133790716,0.6758833123,0.0226721447,0.0131818293,0.1701448089,0.7195387217,,,-1.1206441081,0.5300990797,-0.063270841,,1.4843088623,0.8570978825,-1.729392396,,0.5118380311,-0.37754355,,-0.8285774453,0.55814553,0.561287729,,,,,,,-1.772894304,0.3546715044,-0.1551290647,-1.4618897766,0.2775420717,0.8272548498,0.1098545799,-0.4919990362,,1.2399286966,,,0.9078642403,0.9171362272,0.7312552678,0.5982680589,-0.8983627897,,0.8102487481,-0.9936776778,0.1137779572,0.58543987,1.0773878245,-2.1849652903,0.4191924569,-0.60933765,,,0.9006764134,-0.6334243916,-0.5107318921,0.4077255907,2.0267968609,-1.8590122661,-1.9894945642,-2.0538068795,0.8529018652,0.0398807877
D-392MG,nervous_system,glioma,0.0668983159,-1.3500866462,,,1.3440877945,-0.3006662522,-0.1902371668,0.8466273021,-0.0220894275,-1.293664391,-1.0464655271,-0.4288268065,0.1588800182,-0.4101239529,-1.4264404289,,-0.3731679501,0.8140893224,0.0718058855,-0.2711416766,1.2163263927,-0.750461623,1.2016259394,,0.7097675205,-0.1374696544,,,-1.3396754656,0.6717917345,-0.193688608,-0.7258512908,0.295831704,0.3544834826,-0.7548936139,0.3182991313,1.0384172004,-0.6454756929,-0.3434978749,-0.1059894478,,,-1.9896243067,0.5551994618,,0.0126922253,-1.7556256519,0.2997458628,0.4169834725,,0.5274127929,0.1452050075,0.0102502615,0.1534368547,-0.2326593632,1.1416132099,-0.6952764007,1.0649161421,1.7058384508,-0.2828983618,0.5642077799,1.0839092431,,0.7345421513,0.3247315146,-1.3237320525,-1.2517293035,,-0.1361395851,0.6410366685,1.130186681,,0.2606386422,0.1327812624,0.477974561,,-0.3760387522,1.5000444805,1.0548769264,0.827277758,-0.9129744763,-0.3004050268,-1.3307592268,1.1601051566,1.8649929444,-1.0116660732,-1.02509344,1.3611736996,0.4137654343,0.0909341073,0.1008011493,,-0.147798272,-1.2662694442,1.0285348214,1.7859179422,0.6611582431,1.1723975263,0.2018949585,0.4655539439,0.1695889836,,-0.6297033308,1.0736595186,,0.2874030022,,-0.5458998189,-0.8090071031,0.7937687148,1.7843218511,0.4293819666,0.2851022937,,0.3629235087,,0.3365134764,0.4013815306,-0.7417249649,-0.359348171,-0.1996135816,-0.9069686983,,-1.59047614,0.6763492698,-0.0640830758,1.8031342022,1.0847328701,,0.2257201882,0.0307240521,0.4230868078,0.8691530347,,,-0.69308142,,0.2988015265
D-423MG,blood,lymphoid_neoplasm_other,0.8901450623,0.824664586,,,1.2937817712,-0.4734115511,0.6239698329,-0.1518097108,,1.0425523995,,,0.6642891199,,,,-1.3163392002,-0.0864955826,-1.2018565196,-0.4457503087,-0.1386877777,-0.5365695372,,,-0.3349560798,1.064330023,,,-0.9016038709,,-1.0837526886,,,,,-0.6326380072,,-0.212653943,-0.9835168917,-0.1272446348,,,,-0.8351927975,,-0.8699307405,,-0.8819757875,,,-0.906877489,,-1.3960741356,-0.6754581819,,,,,,,-2.6006139915,-0.8744066649,,,,,1.1038931257,,0.9204656388,,,,-0.2204115492,-0.3809693042,,,,-1.6425542543,,,,0.630623022,,-0.8714969071,,1.1578084261,,,,-2.21798989,-0.3897178243,,-1.0812075181,0.5858375721,,,,,0.4310555526,-0.3303924964,-0.7349617071,,-1.3567392983,,,-0.2354061707,,,,,,0.0003781786,-0.1610784046,,,,-2.0163531542,0.7201983754,-0.6741519227,,,,,,-0.0416237974,0.1887723892,,,,0.6925596195,-0.4117281437,,-1.1047705886,,,,,-0.7043301425
D-502MG,blood,Burkitt_lymphoma,1.4215472707,-0.4358343825,0.6624383984,0.6707174499,0.8292912706,0.4598934107,-0.1605566031,1.1378224758,0.9852604453,-0.3068699301,0.0023599912,1.1876138271,0.0218435869,0.9027678926,-0.7311248945,0.3899695021,1.1307958306,-0.8586530106,0.0628520907,0.7019340343,1.197167647,-0.6842942987,1.1928223175,1.4387738631,-0.1126877184,-0.8092595425,1.6281878217,0.6925395513,-2.0595798572,1.7846883716,-0.2751524385,0.6254034958,0.5778982656,1.6708784521,0.018639358,-0.3771252527,-2.2599711978,-0.381862764,1.6124975853,-0.3097122738,0.6179564781,1.0784708577,0.8852314679,0.0835872523,1.072736519,0.1231511004,-1.5852749247,0.5319910795,1.6062567966,-0.4020559144,-0.3007514882,1.6844937177,1.4789898064,-0.3375269055,1.8810060272,1.1264324568,-0.8938765051,2.2323264695,-1.7213258589,0.3495567657,0.8867538267,-0.4977057246,0.3391720841,-2.2892804228,1.4319548248,-0.5539871155,0.1294664465,1.6715205633,0.3812990986,1.8333408413,1.2132542459,0.0473433176,0.3608489339,-0.1203408112,0.0472174029,1.9120930036,-0.470622044,0.4453777009,2.2467701826,-0.2547696361,-1.2545405445,-0.4201804917,-0.427670478,-0.1952742645,0.116858168,1.1414873058,0.4940190835,2.5109557776,0.6168914086,0.4693741714,0.0890931014,1.0054324802,0.5115138934,-1.8095446864,0.6389822862,0.8466082843,1.2578572125,0.8647717956,-0.5607305147,-0.3548113411,-0.465331656,0.3726383761,0.7284901567,1.6793068594,-0.4016204751,-0.5535331523,1.3466887201,-0.4943054416,-1.1856648233,0.6865149097,1.6344302203,-0.396016144,-0.4258495053,0.5890494031,0.2613282274,1.7110537931,-0.8415063025,-1.2258412043,0.2724055188,-0.1584889353,0.5559373714,0.4604924398,1.5926870934,-0.7072116131,1.4880625505,0.8751204675,1.0423915953,1.0565182105,1.0726704078,0.2102850559,0.1552202453,0.5337597114,0.8276636315,0.37598732,0.4145223207,-0.4816059701,1.3422619016,-0.9091424081
D-542MG,skin,skin_other,0.9728776644,1.4089339087,,,0.1732654573,0.9875593522,1.3866031566,1.6735343369,0.0247713793,-0.4895033148,-0.2909304182,0.8605422951,0.9457212431,0.2606898613,0.4307004446,,1.0831201286,1.0494486977,-0.132584299,0.8183355974,0.6150295268,-0.0064798826,2.1166642349,,0.7953049877,-0.1310767642,,,0.8673181814,-0.3987471857,0.1775567016,-1.002165463,-0.4331731958,0.810152973,-1.2884109985,1.3985916527,-2.9025144448,0.8351563851,0.4529297102,2.5420871144,,,-0.4929870078,1.8915195663,,2.5867352115,-1.3931723162,0.8800928167,-0.1649341632,,1.0433848726,1.101817874,0.6603972539,-0.9342074831,-1.3992755864,2.3419754444,-0.5248627503,1.5060930517,-2.217233691,-0.3044644309,1.0372998961,0.2086187285,,-0.5072498692,1.5317292027,-0.3959776805,-0.7353187544,,0.7220873626,1.4939380129,-1.0672982361,,0.8265354187,0.5246450078,-0.7166135634,,-0.7694918378,1.3055217148,0.1999484058,-0.0337416152,-0.4657093873,1.0108702467,-1.8162603657,0.7260062359,-0.3141390379,1.2632749938,1.2225283409,0.2710364687,0.4310387472,1.3709803156,0.4027953184,,0.5634174446,0.9528777482,0.7312519921,1.6519117574,-0.3103345928,-0.0287370862,-0.1631881866,1.4759633052,0.9280703847,,0.7815474543,1.4142877343,,0.5457353787,,-0.498930167,-0.1547839675,1.1776976582,-0.8152204682,0.2449149592,-0.2648547648,,-0.5153952527,,1.220121988,0.7538948089,1.1036928615,-1.0617014431,-0.4195255559,-0.3300156608,,-2.8732051194,-0.0566033748,0.6733015747,-0.2996761641,-0.8465379601,,1.110488595,0.4020221225,0.5377730156,2.8149566252,,,-1.5345646847,,2.0248467511
D-566MG,nervous_system,glioma,-2.204463688,-1.1716894358,,,0.594193441,-0.9132375701,-0.9107131633,-0.2333430226,,0.650300987,,,-0.4106465352,,,,-2.8110236359,-0.3823590834,-1.1765870915,-0.8905949952,-0.1119146108,-1.5112323265,,,0.6197451371,1.4054621566,,,0.645965752,,-1.208065794,,,,,-1.1895440313,,-0.4970019303,-0.1576038528,-1.1171766238,,,,-0.4524131964,,-2.2197268853,,-0.9324460601,,,-1.9258972552,,0.8424100762,-0.5699925161,,,,,,,-2.0427993323,-0.6777873387,,,,,0.7728340044,,-0.1076074268,,,,-0.9857294478,0.3841790872,,,,-0.7767245473,,,,-0.6950819731,,-0.2414032515,,1.120689686,,,,-0.6012651159,-1.1202697072,,-1.1763081453,0.0248393602,,,,,0.105170632,-0.1515547007,-0.6218527476,,-0.6602476362,,,-1.2466917558,,,,,,-0.3508752873,-1.7549880035,,,,-2.5952454782,-1.0226155427,0.9678487186,,,,,,-0.9604669783,-1.6964203667,,,,-0.9727149137,-1.2291576034,,-0.973636111,,,,,-1.390039903
DB,lung,lung_small_cell_carcinoma,0.5700787844,-1.753902341,-0.4062948821,1.1530653876,-1.1648961381,-1.4216618176,-1.8036630173,-1.8215764256,1.5059763258,-1.1229688182,0.5995291014,-0.0366303632,0.2615347347,0.5169760374,1.1883611915,0.8223780242,-1.4259649324,-0.7134172915,,0.3218611898,-0.6771397509,-0.3733906017,-0.3919128868,1.0415451647,-0.6789727144,-2.3270125105,0.3752066945,1.8238839151,,0.6270388437,-0.917762625,-0.6170973666,1.4507044927,0.0561990334,-0.2573731885,-0.8584456418,0.9048126705,,1.3986332664,-0.7295244888,-1.108841887,-0.3145647901,-0.4297682624,1.9695245493,1.7974275731,-0.820829257,0.6681174757,-0.7526400694,-1.4994801468,0.6164469048,-0.0926235276,-0.0717060092,,0.6325603524,1.4237693847,-0.0534422009,,0.0385103366,-0.0751647425,0.5900054911,-1.3626729256,0.3999774277,0.5910974308,1.3992125741,1.2139079927,0.1824783883,0.8322719624,0.4642411399,0.3418470416,0.024701485,-1.4329080542,0.7676710627,-0.6231146641,-1.9845569637,-0.3356813935,0.2487922717,1.274722903,-0.9804390229,-0.7996544578,1.1131530044,0.7153548021,-1.2559548266,0.4568260277,0.4553091961,-0.3610874563,-1.5213403346,-0.3352866851,0.1189145367,0.2035424775,-0.2357183845,-0.8252434063,0.9900723435,-1.1382702733,-0.7881228943,1.1529246747,-1.0240833418,-0.1707283253,0.4634970906,0.7622399152,-1.2085521955,-1.350989493,-0.3703549468,-1.177788408,-0.0722744456,-0.4166298914,-0.5267376055,0.8726006294,1.5012061931,0.9509588835,-0.452912035,-1.0342258892,1.2218693206,-1.6441120752,0.2871179321,-0.4940122611,0.4571380156,-1.3484861737,-1.1921024416,-1.3318685039,-0.5416957038,-0.3114779861,0.2051324655,1.1037101008,-0.3194037681,0.1988956425,-1.6497016966,-0.6430507035,0.0453140606,1.2934942514,-2.7615168135,-1.3571861622,-0.1760908346,-1.533349386,0.9555957062,1.0148662206,0.153542604,0.6233703733,-0.6371352072
DBTRG-05MG,lung,lung_small_cell_carcinoma,-0.2420191436,0.3168471641,,,-1.1012112118,-2.3015195721,-0.0383549204,0.0598391679,0.5960103897,0.3752885793,-0.8665092129,-0.0532953756,0.2489486068,-0.5464979443,,,0.6103124327,-0.8598162389,0.2539806951,0.059749773,1.8054195993,-0.0745861579,-0.2938255611,,0.3646178184,0.9078822011,,,-0.9745394719,-0.4048696761,-0.3379911096,0.0731913919,0.6615827126,0.0876162395,,-1.1528438195,-1.1543796859,-0.0564817678,1.4033511239,0.582339056,,,-1.5892724604,-0.5309759015,,-0.0273998911,,0.2903143089,-0.496723999,,-0.7582261243,-0.5156751354,0.759730935,-0.4604026743,-0.283778397,-0.1367667612,,-0.3323491243,-0.0060465041,0.4950510296,0.2402970036,0.6190824867,,0.5972155187,0.9528827651,,0.5201002071,,0.1095039345,0.1153637897,0.2362998222,,-0.0206923949,0.626209835,-0.1906281482,,,1.746525095,0.383705311,-0.021107988,,0.1652420793,,0.7896088072,,-1.2993130592,-0.4718704275,0.2467768591,0.0619453638,1.2228876407,-0.5179218622,,-0.5094726836,-1.6043803122,0.2746126462,1.7197851413,0.7719204375,0.2251652985,-0.4289988697,-0.1463520061,0.9139216015,,1.158387129,-0.9926257323,,-1.5455968536,,,-0.5661814014,,1.4311625825,-0.7975736285,1.4112914411,,,,0.0174673744,0.3039055019,0.9500551101,,-0.3949898664,,,,0.6935840762,-0.3288323316,-0.1181365027,0.176301808,,-0.3532384678,-0.4763674325,-0.9645495077,0.4222751896,,,,,-0.6590275581
DEL,lung,lung_small_cell_carcinoma,-0.3215679217,1.6294571501,-0.6437894148,-0.5924100362,1.2561073363,0.7416581756,1.3669027911,-0.4780948706,0.3944568862,0.348987814,0.0877293835,-0.8298053873,1.0811561035,0.145650571,1.0223655636,-0.0574824836,0.7638651396,1.1995907253,1.9400695625,-0.9676954006,0.4562820108,0.7315944358,-0.7953910987,-0.7491462171,0.9127999788,0.9764371718,-0.8571235567,-0.6576055191,0.1001161002,-0.4642765665,2.5473049081,1.2468454602,0.9793384696,-0.6675371054,1.8338223782,0.9707727167,-0.0055557732,0.8728099767,-0.6040037933,-0.5491382678,0.3507769746,-1.2101691606,1.3754298654,1.5776315951,-0.7647495984,-0.5514583299,-2.2273740535,1.3439340538,-1.3187339242,0.4965815846,1.5854308549,-0.7969808136,1.4573261024,1.2087139017,-0.5559521074,-0.2699976178,0.4711256541,-1.2014889783,-0.2024461909,-1.3902492579,-1.6837261719,2.3178759807,-0.0052070336,1.1005583576,-1.2362324078,-0.6382557115,0.6570341866,-0.8863273765,1.3542760223,-1.6695558293,-1.56761302,0.3595303959,3.0378344441,0.9079051738,-0.8671866915,-0.8211606114,0.355540301,0.0858215588,-0.609641237,-0.4934030988,0.4847588958,1.1413626464,0.9090451777,1.9871728125,-1.0325559791,-1.6538073436,-0.7480765057,-0.8700262935,0.0887428896,1.5728312899,1.0003617176,-3.5031453697,0.8870992949,1.1777826967,1.1143113255,-0.8064343322,-0.6184341287,-1.066362363,0.9529315955,1.7713558645,1.1766738111,-3.2056098684,1.1706092609,-0.1678829653,1.0418809698,1.2434589448,-0.8785797856,-1.8172741443,-0.1210374689,-1.3892977902,-0.6444116592,1.551662294,0.9150635759,-1.1344407645,-0.3316402522,-0.7864386344,-0.8773515349,0.8655805311,1.3286908681,-0.2940587484,-1.0621732599,-0.6559450193,-1.0252250637,0.9810992932,0.4855845925,1.657610673,-0.1620143622,-0.9862783581,-0.8375432072,0.9833219549,-1.6216022485,-0.9977463799,-0.6903669152,0.5722878011,0.6337230124,-0.5958372886,-1.1625690316,2.0943221271
DG-75,lung,lung_small_cell_carcinoma,-0.1704157119,-1.1931071471,-0.2210634549,1.225122178,0.1824243763,0.2745212323,-1.0348206159,-0.5526851693,0.8231796154,-0.3016309248,1.1765555977,1.7516553997,-0.0670734637,1.7572355081,0.6472919183,1.1956300594,-0.4138846768,-0.4929011488,-1.5431856367,-1.2053109802,-1.3190379126,-0.3913829184,0.5263425801,-0.5514563374,-0.0152039771,-0.3480455798,-0.726112792,0.0087325039,-0.159176237,2.0271737752,-0.1878198943,1.1986736102,0.7957807462,0.421610745,0.4910259292,-1.259727542,0.785255412,-0.93287016,-1.2193265465,-1.0781620076,-0.8788081966,-0.431024164,0.3358940954,0.7531050713,1.3367131398,0.4878203626,-0.1619129391,-0.2497280958,0.1890831957,0.9366482877,-0.1321788823,0.6427563359,-0.4820964207,-0.47313783,2.7494924642,0.8073232396,0.3569156753,2.0107287815,1.6591450326,1.4058942849,-2.244535405,-0.7758642641,0.4318421487,1.6505187089,1.3017078604,0.8836989616,-0.2442218984,-0.4129593617,0.2881834589,0.8677927322,1.0462123102,0.9595416881,-0.5586877952,-0.8323633024,0.1936119812,0.0080716454,-0.1313596701,-1.9227279196,0.6692240541,0.7342978257,1.1849823767,-2.5930026262,1.3280414675,-0.8274801634,-0.2334681634,-2.4497976229,1.7016019463,1.3307011417,0.4068167392,-1.7794590728,-0.8023394149,1.5302895228,-0.2193633234,-0.5298231091,1.4973164349,0.6775459843,1.2951333638,-0.6940798862,0.774260186,-1.4503165031,-1.2295059415,0.646900747,-0.7049878086,2.063169097,0.9643293902,-1.5255515535,-0.0766737976,1.381174659,1.5128018744,-0.8242732803,1.2294988406,0.8930450402,-0.7892197655,0.2570608724,-0.7853305684,0.0041438025,1.1019617414,-0.0759101417,-1.8256268834,-0.6850449961,-0.0819146238,0.0434491993,-0.5463139714,0.9545129793,-0.3370679193,-1.6780469614,1.4658858977,0.8634930292,0.53081189,-1.3641792521,-0.7465290696,0.5302472738,-1.0250477941,0.9818899294,0.3547416028,-0.9751687861,0.8926843793,-0.8931280844
DJM-1,blood,B_cell_lymphoma,0.1897485213,-0.8016727601,-0.4672956863,1.0847943663,0.4225984363,0.1036356108,1.0025356248,-0.6475831434,0.385334689,0.9352178305,1.0458164201,0.5220079192,-0.5153613896,-0.3549383592,-0.3877118765,0.6041514166,-0.7003023798,0.3025394907,1.5481974572,0.091892939,0.1985477661,0.526261126,2.1051964831,-0.7954954626,-0.215928652,0.1674801901,0.0447455065,0.459811551,0.2350300026,0.9054449341,0.0233373395,0.611191858,0.3189422819,-0.4052287035,-0.2298161993,-0.1499246901,0.3758312902,0.7643939002,-0.6650228704,-0.0472659524,-0.6034377994,1.0360790182,0.5387535484,-0.1870358903,0.3723530833,-0.8017725037,-1.5256754389,0.112829304,-0.7043358022,0.0209578521,-0.9828600179,-0.3030824386,0.9945975776,-0.0097818149,-0.6752652891,-0.4052703201,-1.3124630387,-1.3760873324,0.0839440329,0.4700381854,-0.9649672317,0.2703105739,0.6369686874,0.5056174743,0.2888681312,0.7405938655,1.0254134592,-0.4311309753,-0.0222157042,-0.3121720484,0.998307542,0.2026583153,0.0952323179,0.9602832781,1.6659035204,1.1438056466,-0.7100850843,0.4901952562,0.8676559924,-1.5910786633,-1.6926694065,-0.487521764,-0.3478295981,0.3196137768,-0.0293397454,1.0874198097,0.9771448525,0.5157790041,1.0137995174,0.7194400286,0.8801389329,0.350258094,-0.273191452,0.7870646539,0.6411004417,-0.2078296473,-0.2986352252,1.1948537515,0.2137853132,0.7167729695,-0.2060756353,0.1307192603,-0.3767769809,0.3943005724,0.4513685663,-0.2532590075,-1.0566082161,-0.0852690164,0.085672237,1.0020989745,0.3896689285,-0.104706413,0.7985691929,0.5264525313,0.3117838165,0.096599023,-0.4735201754,-0.1000919007,0.4737137808,-0.5037370321,0.7399951839,-0.2716054205,0.5829116827,0.0376725267,0.0204583308,1.1972754543,0.4111125578,0.4910675237,-0.2188015531,-0.1018843434,-0.3424005762,-0.2747875366,0.0952574111,0.3676503492,-1.669094421,-0.374954477,1.223708265,0.4936987279
DK-MG,aero_digestive_tract,head_and_neck,-0.2995767111,1.6964049651,,,0.8538494725,1.1370905712,-1.0479979805,1.8223084161,-0.3599897786,-1.5579036328,-0.0870117208,1.0697619273,1.0406804544,-0.0606337313,,,0.8941586652,-0.7380143342,-0.4650629184,1.4360847103,1.0065512911,0.2967530569,0.0059479755,,0.3866127922,0.9311921648,,,-0.0465634694,-0.7140976229,-1.0968573237,-4.8251279433,-2.0323321554,0.9179698266,,1.6056065738,-0.0703796803,-0.5370473609,0.9264565059,-0.019562156,,,0.3291696567,-0.2253274001,,0.9320751756,,0.5751118875,-0.2000511258,,0.5197088082,2.8298233236,0.1029004016,-0.5445455573,2.7215871648,0.6407960458,,1.7713125147,0.1827349362,0.2097113064,0.9829015954,-0.1877408735,,0.6871260645,1.1551448204,,0.9850763358,,0.7984430515,1.6279568014,0.4401790652,,0.1647693841,-0.4485712395,1.7527987821,,,-0.2404507777,1.4919825423,0.2125618418,,0.5053960289,,0.3364657134,,1.0586402745,-0.1979587758,1.8935948023,0.6857201713,-0.1459786397,0.4503750338,,-0.1339359912,-1.873505075,-0.8840330597,1.539593619,0.3099517344,0.9361663869,-0.6806430363,-0.0204541438,0.8487715874,,-1.3066323957,0.7482808351,,0.8187362737,,,-1.3489850369,,1.5979631757,-0.514842893,1.1499512738,,,,0.1027124644,0.4438924421,0.4907591886,,0.9478922537,,,,1.1431522622,0.9638717196,0.3601056509,1.9053209058,,0.973052448,0.2035775445,2.6689296811,0.9883447094,,,,,-0.0460525822
